"id","t","p","p_adj"
"205399_at",9.57042465363195,1.94555712166936e-14,4.98752352427947e-14
"205404_at",10.7238083036163,3.93498318624287e-18,1.33754528259652e-17
"205407_at",15.0779536666508,1.5216252209867e-26,1.00980582847299e-25
"205422_s_at",13.6476852702215,1.73789246613622e-21,7.59028248030435e-21
"205428_s_at",7.45149351157705,1.81522939615829e-10,3.62336805248784e-10
"205433_at",8.63538085378173,3.13960607969952e-12,6.9652910566995e-12
"205442_at",3.9179979287651,0.000142901234571922,0.000209834858811069
"205472_s_at",-5.64737590087147,1.65330293717889e-07,2.85418175979194e-07
"205475_at",7.95018288734586,3.82463054250506e-11,7.88058954524227e-11
"205476_at",-7.42760269978455,1.76766080944128e-11,3.74285085756006e-11
"205488_at",3.07768520112028,0.0025910361041354,0.00351509588286688
"205498_at",8.85526716770809,2.00095102274413e-14,5.120964804452e-14
"205499_at",10.2753744728566,1.6391451630532e-18,5.68508944561213e-18
"205501_at",5.31858909193121,4.37865951874586e-07,7.37635718927187e-07
"205513_at",-5.54470242979409,2.34779400403076e-07,4.02591522167691e-07
"205514_at",5.38734727887366,3.74095253854887e-07,6.32291096096518e-07
"205518_s_at",10.2133880595532,1.91798991976609e-17,6.2294037012742e-17
"205525_at",13.7434998939406,2.99646667807726e-24,1.64644566935213e-23
"205528_s_at",13.1868925843986,1.41777952817658e-20,5.82695983028071e-20
"205529_s_at",17.5397064940342,2.58075307674018e-30,2.67317193692074e-29
"205534_at",8.57302346644424,9.60221803184402e-14,2.36659167890947e-13
"205541_s_at",-0.692482941394958,0.489851681200276,0.524035329574336
"205543_at",-2.88066992453284,0.00465927933208016,0.00620562573073752
"205544_s_at",1.71588720718106,0.0895371253562105,0.107318540399586
"205549_at",4.25212986002741,5.88780396708353e-05,8.84035600542513e-05
"205554_s_at",-7.73878047524459,2.31990752362024e-12,5.2070545149485e-12
"205559_s_at",12.2640446180425,6.4161313331911e-23,3.12251724881967e-22
"205568_at",8.57608764653055,1.1359569568913e-13,2.7907404085166e-13
"205578_at",9.1028968771621,3.58771932850004e-15,9.80387474258566e-15
"205595_at",0.388020500074744,0.698665523481017,0.718828354024429
"205624_at",7.64768808673745,3.91707251497639e-12,8.62768989290059e-12
"205625_s_at",1.22358360167266,0.223912481072248,0.25445354594793
"205626_s_at",0.993547021115289,0.322774858220565,0.35953653879841
"205654_at",-5.58372070065137,1.37159337331448e-07,2.37856633630214e-07
"205680_at",-0.826517675836635,0.410228475303116,0.44696535368847
"205681_at",8.22720724167087,3.47101169605994e-13,8.27536692077742e-13
"205700_at",14.4109178729754,2.02089062977025e-24,1.11842069871401e-23
"205713_s_at",12.8074905837666,2.19170068880041e-20,8.86511122936948e-20
"205729_at",11.8449176125781,2.29781149114303e-19,8.67621925104007e-19
"205767_at",4.48369848287194,1.7004476910904e-05,2.6251624475746e-05
